0.377	1	1.99131	-0.484833	-0.0792012	
0.378	1	1.99131	-0.484825	-0.0797408	
0.379	1	1.99131	-0.484816	-0.0802803	
0.38	1	1.99131	-0.484806	-0.0808199	
0.381	1	1.99131	-0.484795	-0.0813594	
0.382	1	1.99131	-0.484784	-0.0818989	
0.383	1	1.99131	-0.484772	-0.0824384	
0.384	1	1.99131	-0.484759	-0.0829779	
0.385	1	1.99131	-0.484745	-0.0835174	
0.386	1	1.99131	-0.484731	-0.0840569	
0.387	1	1.99131	-0.484716	-0.0845964	
0.388	1	1.99131	-0.484701	-0.0851358	
0.389	1	1.99131	-0.484685	-0.0856753	
0.39	1	1.99131	-0.484668	-0.0862147	
0.391	1	1.99131	-0.48465	-0.0867541	
0.392	1	1.99131	-0.484632	-0.0872935	
0.393	1	1.99131	-0.484613	-0.0878329	
0.394	1	1.99131	-0.484593	-0.0883722	
0.395	1	1.99131	-0.484573	-0.0889115	
0.396	1	1.99131	-0.484552	-0.0894508	
0.397	1	1.99131	-0.48453	-0.0899901	
0.398	1	1.99131	-0.484508	-0.0905294	
0.399	1	1.99131	-0.484484	-0.0910686	
0.4	1	1.99131	-0.484461	-0.0916079	
0.401	1	1.99131	-0.484436	-0.092147	
0.402	1	1.99131	-0.484411	-0.0926862	
0.403	1	1.99131	-0.484385	-0.0932253	
0.404	1	1.99131	-0.484358	-0.0937644	
0.405	1	1.99131	-0.484331	-0.0943035	
0.406	1	1.99131	-0.484303	-0.0948426	
0.407	1	1.99131	-0.484274	-0.0953816	
0.408	1	1.99131	-0.484245	-0.0959206	
0.409	1	1.99131	-0.484215	-0.0964595	
0.41	1	1.99131	-0.484184	-0.0969984	
0.411	1	1.99131	-0.484153	-0.0975373	
0.412	1	1.99131	-0.484121	-0.0980762	
0.413	1	1.99131	-0.484088	-0.098615	
0.414	1	1.99131	-0.484054	-0.0991537	
0.415	1	1.99131	-0.48402	-0.0996925	
0.416	1	1.99131	-0.483985	-0.100231	
0.417	1	1.99131	-0.483949	-0.10077	
0.418	1	1.99131	-0.483913	-0.101308	
0.419	1	1.99131	-0.483876	-0.101847	
0.42	1	1.99131	-0.483839	-0.102385	
0.421	1	1.99131	-0.4838	-0.102924	
0.422	1	1.99131	-0.483761	-0.103462	
0.423	1	1.99131	-0.483721	-0.104001	
0.424	1	1.99131	-0.483681	-0.104539	
0.425	1	1.99131	-0.48364	-0.105077	
0.426	1	1.99131	-0.483598	-0.105616	
0.427	1	1.99131	-0.483555	-0.106154	
0.428	1	1.99131	-0.483512	-0.106692	
0.429	1	1.99131	-0.483468	-0.10723	
0.43	1	1.99131	-0.483424	-0.107768	
0.431	1	1.99131	-0.483378	-0.108306	
0.432	1	1.99131	-0.483332	-0.108844	
0.433	1	1.99131	-0.483286	-0.109382	
0.434	1	1.99131	-0.483238	-0.10992	
0.435	1	1.99131	-0.48319	-0.110458	
0.436	1	1.99131	-0.483142	-0.110995	
0.437	1	1.99131	-0.483092	-0.111533	
0.438	1	1.99131	-0.483042	-0.11207	
0.439	1	1.99131	-0.482991	-0.112608	
0.44	1	1.99131	-0.48294	-0.113145	
0.441	1	1.99131	-0.482888	-0.113683	
0.442	1	1.99131	-0.482835	-0.11422	
0.443	1	1.99131	-0.482781	-0.114757	
0.444	1	1.99131	-0.482727	-0.115295	
0.445	1	1.99131	-0.482672	-0.115832	
0.446	1	1.99131	-0.482616	-0.116369	
